#          time         x_star         y_star           x_p1           y_p1           x_p2           y_p2           x_p3           y_p3           x_p4           y_p4 
       118.385     0.00393307    -0.00548659       -1.15144        1.66141      -0.980841      -0.172962       0.427095      -0.309954      -0.206353      0.0781698 
       118.404     0.00405263    -0.00539147       -1.18906        1.63442      -0.967794        -0.2377       0.474568      -0.232268      -0.225303     -0.0505667 
       118.423     0.00416851    -0.00529477       -1.22606        1.60657      -0.950483      -0.301415       0.507622      -0.147626      -0.170148       -0.16526 
       118.442     0.00428139    -0.00519753       -1.26241        1.57787      -0.928985      -0.363827       0.525322     -0.0586397     -0.0605486      -0.230002 
       118.462     0.00439241     -0.0051003        -1.2981        1.54834        -0.9034      -0.424664       0.527183      0.0319734      0.0694123      -0.222232 
       118.481       0.004503    -0.00500301        -1.3331        1.51799      -0.873841      -0.483661       0.513181       0.121464       0.175587      -0.138645 
         118.5     0.00461454    -0.00490466       -1.36739        1.48684       -0.84044      -0.540561        0.48375       0.207119       0.213775    -0.00360916 
       118.519     0.00472765    -0.00480332       -1.40097        1.45491      -0.803345      -0.595116       0.439767       0.286337       0.161562       0.129961 
       118.538     0.00484148    -0.00469688        -1.4338        1.42221      -0.762721      -0.647088       0.382535        0.35669      0.0394268       0.203707 
       118.558     0.00495401    -0.00458428       -1.46588        1.38875      -0.718745      -0.696253       0.313754       0.415994     -0.0983987       0.189827 
       118.577     0.00506323    -0.00446587       -1.49719        1.35457      -0.671612      -0.742395       0.235477       0.462366      -0.198235       0.101775 
       118.596     0.00516783    -0.00434283        -1.5277        1.31966      -0.621528      -0.785316       0.150068        0.49429      -0.229463     -0.0231271 
       118.615     0.00526736    -0.00421655        -1.5574        1.28406      -0.568712      -0.824828      0.0601399       0.510662      -0.186362       -0.14243 
       118.635     0.00536198    -0.00408831       -1.58628        1.24778      -0.513395      -0.860759     -0.0315145        0.51084     -0.0833066      -0.218263 
       118.654     0.00545243     -0.0039591       -1.61432        1.21084      -0.455817      -0.892954      -0.121999        0.49468       0.048351      -0.223127 
       118.673     0.00553991    -0.00382933        -1.6415        1.17326       -0.39623      -0.921271      -0.208401       0.462552       0.163206      -0.148314 
       118.692     0.00562574    -0.00369845       -1.66782        1.13505      -0.334893      -0.945588      -0.287891       0.415357       0.212832     -0.0154399 
       118.712     0.00571052     -0.0035649       -1.69325        1.09625      -0.272074      -0.965798      -0.357814       0.354507       0.171061       0.122048 
       118.731     0.00579338    -0.00342697       -1.71778        1.05686      -0.208045      -0.981811      -0.415796       0.281897      0.0561172       0.204707 
        118.75     0.00587242    -0.00328398        -1.7414        1.01691      -0.143085      -0.993558       -0.45983       0.199851     -0.0805461        0.20297 
       118.769     0.00594573    -0.00313658        -1.7641       0.976423     -0.0774774       -1.00099      -0.488369       0.111051      -0.186901       0.125855 
       118.788     0.00601211    -0.00298622       -1.78586       0.935417     -0.0115074       -1.00406      -0.500387      0.0184384      -0.230154     0.00568567 
       118.808     0.00607116    -0.00283461       -1.80667       0.893914      0.0545373       -1.00276      -0.495434      -0.074888      -0.199444      -0.117362 
       118.827     0.00612319    -0.00268347       -1.82653       0.851936       0.120369      -0.997102      -0.473653      -0.165794      -0.103759      -0.203771 
       118.846     0.00616922    -0.00253424       -1.84541       0.809506         0.1857      -0.987098      -0.435782      -0.251226        0.02854      -0.221292 
       118.865     0.00621093    -0.00238775       -1.86331       0.766645       0.250245      -0.972791      -0.383122      -0.328335       0.151067      -0.155875 
       118.885     0.00625025    -0.00224368       -1.88021       0.723376       0.313721      -0.954242      -0.317482      -0.394576       0.211588     -0.0263878 
       118.904     0.00628838    -0.00210055       -1.89612       0.679722       0.375851      -0.931527      -0.241104      -0.447803       0.180672       0.113689 
       118.923     0.00632508    -0.00195657       -1.91102       0.635706       0.436362      -0.904744      -0.156572      -0.486343      0.0740111       0.204593 
       118.942     0.00635902     -0.0018109        -1.9249       0.591352       0.494987      -0.874007     -0.0667096       -0.50904     -0.0603928       0.215053 
       118.962     0.00638885     -0.0016638       -1.93775       0.546682       0.551469      -0.839446      0.0255254      -0.515283      -0.172449       0.149414 
       118.981      0.0064137    -0.00151624       -1.94957       0.501721       0.605558       -0.80121       0.117148      -0.505009      -0.227369      0.0348343 
           119     0.00643337    -0.00136947       -1.96036       0.456492       0.657015      -0.759464       0.205246      -0.478688      -0.209279     -0.0910731 
       119.019     0.00644823    -0.00122484       -1.97009        0.41102       0.705612      -0.714386       0.287066       -0.43729      -0.121693      -0.187472 
       119.038      0.0064594    -0.00108346       -1.97877       0.365328       0.751133      -0.666172       0.360102      -0.382234      0.0102409       -0.21753 
       119.058     0.00646868   -0.000945867        -1.9864       0.319441       0.793374      -0.615031       0.422153      -0.315334       0.139369      -0.161988 
       119.077     0.00647811   -0.000811346       -1.99296       0.273384       0.832148      -0.561184       0.471381      -0.238735       0.210138      -0.037073 
       119.096     0.00648891   -0.000677942       -1.99846        0.22718        0.86728      -0.504866       0.506355      -0.154838       0.190412       0.104229 
       119.115     0.00650077    -0.00054347       -2.00289       0.180855       0.898613      -0.446323       0.526078     -0.0662371      0.0930616       0.202597 
       119.135     0.00651229   -0.000406611       -2.00625       0.134433       0.926005       -0.38581       0.530001      0.0243618     -0.0379619       0.225157 
       119.154     0.00652188   -0.000267121       -2.00853      0.0879393       0.949332      -0.323594        0.51804       0.114209      -0.154815       0.171436 
       119.173      0.0065283   -0.000125502       -2.00974      0.0413983       0.968488      -0.259946       0.490564       0.200583      -0.220946      0.0632652 
       119.192     0.00653079    1.73028e-05       -2.00987     -0.0051648       0.983384      -0.195148       0.448395       0.280863      -0.215616     -0.0645974 
       119.212     0.00652916    0.000160099       -2.00892     -0.0517251       0.993951      -0.129485       0.392779       0.352594      -0.136789        -0.1703 
       119.231     0.00652398    0.000301691        -2.0069     -0.0982578        1.00014     -0.0632473       0.325362       0.413555    -0.00625066      -0.212621 
        119.25     0.00651665    0.000441419        -2.0038      -0.144738        1.00192       0.003273       0.248153       0.461822       0.128293      -0.167354 
       119.269     0.00650887    0.000579853       -1.99962       -0.19114       0.999273      0.0697809       0.163477       0.495824       0.208601     -0.0482005 
       119.288     0.00650154    0.000718793       -1.99437      -0.237439       0.992218       0.135981      0.0739135       0.514401       0.200346      0.0930172 
       119.308     0.00649407    0.000860206       -1.98805      -0.283611       0.980778       0.201581     -0.0177642       0.516846       0.113191       0.198094 
       119.327     0.00648486     0.00100522       -1.98066      -0.329631       0.965002       0.266287      -0.108671       0.502943     -0.0134555        0.23259 
       119.346      0.0064721     0.00115393       -1.97221      -0.375474       0.944958       0.329812      -0.195894       0.472991      -0.134236       0.191158 
       119.365     0.00645424     0.00130568       -1.96269      -0.421114       0.920733       0.391873      -0.276587       0.427815      -0.211103      0.0902074 
       119.385     0.00643018     0.00145921       -1.95212      -0.466528       0.892433       0.452194      -0.348066       0.368757      -0.218639     -0.0386359 
       119.404     0.00639941      0.0016129        -1.9405      -0.511691       0.860182       0.510505      -0.407911       0.297645      -0.149239      -0.152825 
       119.423     0.00636234     0.00176495       -1.92783      -0.556578       0.824122       0.566546      -0.454061       0.216745     -0.0212001      -0.207004 
       119.442     0.00632041     0.00191408       -1.91413      -0.601165       0.784412       0.620068      -0.484896       0.128694       0.117477      -0.172351 
       119.462     0.00627552     0.00206035       -1.89939      -0.645429        0.74123       0.670831      -0.499314      0.0364038       0.206562     -0.0601061 
       119.481     0.00622881     0.00220505       -1.88363      -0.689344       0.694765       0.718608      -0.496779     -0.0570393       0.209943      0.0797694 
         119.5      0.0061801     0.00234969       -1.86685      -0.732888       0.645227       0.763187      -0.477352      -0.148494       0.133708        0.19073 
       119.519     0.00612828     0.00249513       -1.84907      -0.776036       0.592834       0.804369       -0.44169      -0.234885      0.0123778       0.236855 
       119.538     0.00607207     0.00264136       -1.83029      -0.818766       0.537821       0.841971      -0.391021      -0.313322      -0.111432       0.207968 
       119.558     0.00601033     0.00278769       -1.81052      -0.861054       0.480432       0.875825      -0.327093      -0.381209       -0.19849        0.11497 
       119.577     0.00594229     0.00293291       -1.78977      -0.902876       0.420924       0.905781        -0.2521       -0.43634      -0.218887     -0.0139188 
       119.596     0.00586775     0.00307536       -1.76806      -0.944211       0.359563       0.931706      -0.168589      -0.476971      -0.159443      -0.135728 
       119.615     0.00578751     0.00321321       -1.74539      -0.985035       0.296622       0.953486     -0.0793648      -0.501877     -0.0349565      -0.201222 
       119.635     0.00570344     0.00334524       -1.72177       -1.02533       0.232383       0.971026      0.0126262      -0.510376       0.106511      -0.177433 
       119.654     0.00561791     0.00347166       -1.69723       -1.06506       0.167131       0.984248       0.104395      -0.502335       0.203529     -0.0732265 
       119.673     0.00553247     0.00359402       -1.67176       -1.10423       0.101158       0.993096       0.193014       -0.47816        0.21859      0.0640222 
       119.692     0.00544732     0.00371417        -1.6454       -1.14279      0.0347568       0.997533       0.275708      -0.438758       0.153896       0.179941 
       119.712     0.00536174     0.00383342       -1.61814       -1.18074     -0.0317757        0.99754       0.349935      -0.385491      0.0387807       0.237272 
       119.731     0.00527465     0.00395237          -1.59       -1.21804     -0.0981439       0.993121       0.413455      -0.320125     -0.0871475        0.22109 
        119.75     0.00518492     0.00407097       -1.56101       -1.25469      -0.164053       0.984297       0.464383       -0.24476      -0.183783        0.13672 
       119.769     0.00509155     0.00418859       -1.53116       -1.29065       -0.22921        0.97111       0.501233      -0.161767      -0.216921     0.00873399 
       119.788     0.00499406     0.00430395       -1.50049       -1.32592      -0.293327       0.953623       0.522949     -0.0737108      -0.167872      -0.119712 
       119.808     0.00489289      0.0044155       -1.46901       -1.36047      -0.356118       0.931915       0.528922      0.0167165     -0.0480082      -0.195851 
       119.827     0.00478967     0.00452222       -1.43673       -1.39428      -0.417308       0.906085       0.519001        0.10677      0.0948867      -0.183146 
       119.846     0.00468646     0.00462452       -1.40367       -1.42734      -0.476625       0.876252       0.493492       0.193723       0.199025     -0.0880201 
       119.865     0.00458449     0.00472404       -1.36985       -1.45962      -0.533807       0.842551       0.453153       0.274937       0.225737      0.0454532 
       119.885     0.00448373     0.00482269       -1.33528       -1.49111      -0.588604       0.805133        0.39917        0.34793        0.17308        0.16545 
       119.904     0.00438326      0.0049219       -1.29999       -1.52179      -0.640773       0.764167       0.333134       0.410442      0.0650224       0.233536 
       119.923      0.0042817     0.00502243         -1.264       -1.55164      -0.690087       0.719837       0.257005       0.460501     -0.0620787       0.230192 
       119.942      0.0041775     0.00512437       -1.22731       -1.58065      -0.736329       0.672343       0.173068       0.496484      -0.167587       0.155142 
       119.962     0.00406918     0.00522707       -1.18997        -1.6088      -0.779297       0.621895      0.0838738       0.517166      -0.213232      0.0290856 
       119.981     0.00395569     0.00532909       -1.15197       -1.63608      -0.818803       0.568719    -0.00782348       0.521773      -0.174941      -0.104879 
           120     0.00383707     0.00542853       -1.11335       -1.66247      -0.854677       0.513053     -0.0991452       0.510019     -0.0607635      -0.190882 
       120.019     0.00371463     0.00552394       -1.07413       -1.68796       -0.88676       0.455143      -0.187173       0.482134       0.082202        -0.1894 
       120.038      0.0035902     0.00561532       -1.03432       -1.71253      -0.914916       0.395247       -0.26904       0.438873       0.192597      -0.104269 
       120.058     0.00346487     0.00570378      -0.993946       -1.73617      -0.939021        0.33363      -0.342032       0.381511       0.230776       0.024348 
       120.077     0.00333866     0.00579071      -0.953035       -1.75886      -0.958973       0.270565      -0.403687       0.311817       0.190508       0.147496 
       120.096     0.00321082     0.00587711      -0.911606        -1.7806      -0.974685       0.206331      -0.451888       0.232007       0.090273       0.225795 
       120.115     0.00308015     0.00596345      -0.869681       -1.80138      -0.986091        0.14121      -0.484954       0.144675     -0.0370859       0.235325 
       120.135     0.00294523     0.00604955      -0.827284       -1.82117      -0.993143      0.0754906      -0.501711      0.0527058      -0.150728       0.170171 
       120.154     0.00280467     0.00613449      -0.784436       -1.83997      -0.995812     0.00946163       -0.50155     -0.0408299       -0.20852      0.0470051 
       120.173     0.00265757     0.00621644      -0.741162       -1.85777      -0.994088     -0.0565863      -0.484452      -0.132792       -0.18122     -0.0913005 
       120.192     0.00250424     0.00629308      -0.697485       -1.87456       -0.98798      -0.122363         -0.451       -0.22009     -0.0737847      -0.186282 
       120.212     0.00234641     0.00636264      -0.653429       -1.89033      -0.977518      -0.187579      -0.402348      -0.299807      0.0678473      -0.196095 
       120.231     0.00218632     0.00642484      -0.609018       -1.90508      -0.962749      -0.251948       -0.34018      -0.369305       0.183551        -0.1218 
        120.25     0.00202565     0.00648058      -0.564275       -1.91878      -0.943739      -0.315188      -0.266633      -0.426324       0.232881    0.000913706 
       120.269     0.00186507     0.00653113      -0.519225       -1.93145      -0.920573       -0.37702      -0.184214      -0.469058       0.205245       0.126262 
       120.288     0.00170454     0.00657764      -0.473893       -1.94306      -0.893353      -0.437173     -0.0956952      -0.496213       0.113538       0.214177 
       120.308     0.00154348     0.00662093      -0.428303       -1.95362      -0.862201      -0.495383    -0.00400873      -0.507034     -0.0131608        0.23653 
       120.327     0.00138092     0.00666129       -0.38248       -1.96311      -0.827254      -0.551395      0.0878587      -0.501316      -0.134107       0.181777 
       120.346     0.00121574      0.0066983       -0.33645       -1.97154      -0.788666      -0.604963       0.176968      -0.479393      -0.203539      0.0624704 
       120.365     0.00104719     0.00673058      -0.290236       -1.97889      -0.746606      -0.655851       0.260523      -0.442105      -0.187381     -0.0789153 
       120.385    0.000875712      0.0067562      -0.243865       -1.98516      -0.701259      -0.703836       0.335948      -0.390755     -0.0877118       -0.18197 
       120.404    0.000703106     0.00677384       -0.19736       -1.99036      -0.652826      -0.748708        0.40096      -0.327054      0.0512911      -0.203114 
       120.423    0.000531624      0.0067836      -0.150749       -1.99447      -0.601519      -0.790268       0.453625      -0.253058       0.171413      -0.140349 
       120.442    0.000362904     0.00678672      -0.104056        -1.9975      -0.547564      -0.828336       0.492402      -0.171099       0.231529     -0.0244765 
       120.462    0.000197673     0.00678482     -0.0573063       -1.99945      -0.491197      -0.862742       0.516173     -0.0837179       0.216716       0.102124 
       120.481    3.58725e-05     0.00677951     -0.0105256        -2.0003      -0.432667      -0.893336       0.524267     0.00641148       0.134254       0.198995 
         120.5   -0.000123192     0.00677211      0.0362607       -2.00007      -0.372232      -0.919983       0.516467      0.0965495      0.0092167       0.234051 
       120.519   -0.000280769     0.00676344      0.0830272       -1.99875      -0.310156      -0.942567       0.493014       0.183964      -0.118066       0.190153 
       120.538   -0.000438444     0.00675349       0.129748       -1.99634      -0.246714      -0.960987       0.454599       0.266001      -0.198471       0.075685 
       120.558    -0.00059749     0.00674109       0.176399       -1.99285      -0.182185      -0.975163       0.402349        0.34015      -0.193499     -0.0674619 
       120.577    -0.00075796     0.00672444       0.222954       -1.98828      -0.116854      -0.985032       0.337798       0.404116      -0.102541      -0.177626 
       120.596   -0.000918528     0.00670222       0.269387       -1.98262     -0.0510071      -0.990552       0.262857        0.45588      0.0326031      -0.210001 
       120.615    -0.00107744     0.00667445       0.315674       -1.97589      0.0150639      -0.991699       0.179769       0.493761       0.156202      -0.159285 
       120.635    -0.00123343     0.00664212       0.361789       -1.96808      0.0810679      -0.988467      0.0910551       0.516473       0.226618     -0.0511014 
       120.654    -0.00138602     0.00660662       0.407707       -1.95921       0.146714      -0.980873   -0.000551767       0.523176       0.224704       0.075826 
       120.673    -0.00153543     0.00656936       0.453405       -1.94927       0.211712      -0.968948     -0.0921798       0.513513       0.152107       0.180972 
       120.692    -0.00168252     0.00653154       0.498855       -1.93827       0.275776      -0.952748      -0.180905       0.487642       0.029664       0.228525 
       120.712    -0.00182879     0.00649388       0.544035       -1.92622       0.338624      -0.932344      -0.263842       0.446248      -0.102952       0.195811 
       120.731    -0.00197612     0.00645615        0.58892       -1.91312       0.399977      -0.907826      -0.338245       0.390539      -0.193532        0.08713 
        120.75    -0.00212608     0.00641685       0.633485       -1.89898       0.459566      -0.879303       -0.40161       0.322227      -0.199716     -0.0563756 
       120.769    -0.00227885     0.00637372       0.677707       -1.88382       0.517129      -0.846902      -0.451767       0.243476      -0.118401      -0.172605 
       120.788    -0.00243322     0.00632506       0.721561       -1.86763       0.572412      -0.810765      -0.486971       0.156838      0.0116659      -0.215993 
       120.808    -0.00258743     0.00627032       0.765024       -1.85043       0.625172      -0.771053       -0.50598      0.0651703        0.13776      -0.177718 
       120.827    -0.00274005     0.00620993       0.808072       -1.83223       0.675178      -0.727941      -0.508111     -0.0284734       0.217912     -0.0779837 
       120.846     -0.0028902     0.00614481       0.850682       -1.81303       0.722211       -0.68162      -0.493271      -0.120955       0.228896      0.0483652 
       120.865    -0.00303761     0.00607603       0.892831       -1.79285       0.766064      -0.632292      -0.461964      -0.209172       0.166724       0.161056 
       120.885     -0.0031826     0.00600469       0.934497        -1.7717       0.806546      -0.580175      -0.415274       -0.29018      0.0478149       0.220788 
       120.904     -0.0033262     0.00593152       0.975657       -1.74959       0.843479        -0.5255      -0.354818      -0.361301     -0.0890335       0.199495 
       120.923    -0.00346996     0.00585635        1.01629       -1.72653       0.876702      -0.468505      -0.282677      -0.420223      -0.188892      0.0975377 
       120.942    -0.00361504     0.00577774        1.05637       -1.70254       0.906071      -0.409441      -0.201309      -0.465081      -0.206182     -0.0449527 
       120.962    -0.00376127     0.00569357        1.09588       -1.67763       0.931457      -0.348568      -0.113454      -0.494509      -0.135338      -0.166263 
       120.981    -0.00390711      0.0056023         1.1348       -1.65181        0.95275      -0.286152     -0.0220241      -0.507678     -0.0114269      -0.220387 
           121    -0.00405053     0.00550357         1.1731        -1.6251       0.969856      -0.222467      0.0699986       -0.50431       0.116205      -0.194833 
       121.019    -0.00418975     0.00539799        1.21077        -1.5975       0.982702      -0.157792       0.159666      -0.484662       0.205472      -0.104281 
       121.038    -0.00432352     0.00528675        1.24779       -1.56905        0.99123     -0.0924094       0.244157      -0.449508       0.229295      0.0205265 
       121.058    -0.00445118     0.00517138        1.28413       -1.53975       0.995405     -0.0266066       0.320862      -0.400088       0.178084       0.139919 
       121.077    -0.00457282     0.00505355        1.31978       -1.50961       0.995206      0.0393288       0.387454      -0.338061      0.0636718       0.211371 
       121.096    -0.00468945     0.00493468        1.35471       -1.47866       0.990636       0.105108       0.441944      -0.265438      -0.076219       0.201602 
       121.115    -0.00480276      0.0048152        1.38892       -1.44691       0.981712       0.170444       0.482735       -0.18452      -0.184353       0.107254 
       121.135    -0.00491416     0.00469416        1.42238       -1.41439       0.968474       0.235049       0.508649     -0.0978246      -0.212596     -0.0328649 
       121.154    -0.00502381     0.00456991        1.45507        -1.3811       0.950977        0.29864       0.518952    -0.00801364       -0.15291      -0.158224 
       121.173    -0.00513061     0.00444129        1.48697       -1.34706       0.929297        0.36094       0.513365      0.0821766     -0.0361399      -0.222659 
       121.192    -0.00523299     0.00430811        1.51807        -1.3123       0.903527       0.421673       0.492069       0.170008      0.0920739      -0.209955 
       121.212     -0.0053296     0.00417106        1.54836       -1.27683       0.873779       0.480575       0.455698       0.252812       0.189792      -0.129204 
       121.231    -0.00541948     0.00403137        1.57781       -1.24068       0.840179       0.537385       0.405322       0.328055       0.226317    -0.00682441 
        121.25    -0.00550223     0.00389065        1.60642       -1.20386       0.802875       0.591853       0.342423       0.393412        0.18649       0.118427 
       121.269    -0.00557826     0.00375074        1.63416       -1.16639       0.762026        0.64374       0.268865       0.446823      0.0774708       0.201029 
       121.288    -0.00564898     0.00361318        1.66102       -1.12829        0.71781       0.692815       0.186847       0.486562     -0.0641989       0.202777 
       121.308    -0.00571658     0.00347841        1.68699       -1.08959       0.670419       0.738862      0.0988536        0.51129      -0.179496       0.116936 
       121.327    -0.00578298      0.0033454        1.71205        -1.0503        0.62006       0.781675     0.00759129       0.520105       -0.21848     -0.0194139 
       121.346     -0.0058488     0.00321234        1.73619       -1.01044        0.56695       0.821065     -0.0840862       0.512583      -0.170542       -0.14774 
       121.365    -0.00591346     0.00307777         1.7594      -0.970049       0.511322       0.856855       -0.17326       0.488811     -0.0618174      -0.221955 
       121.385    -0.00597584     0.00294106        1.78167      -0.929133       0.453418       0.888883      -0.257039         0.4494      0.0660401      -0.222126 
       121.404    -0.00603484      0.0028023        1.80298      -0.887718       0.393492       0.917006      -0.332655       0.395487       0.171506      -0.151727 
       121.423    -0.00608957     0.00266216        1.82332      -0.845828       0.331805       0.941096      -0.397564        0.32871       0.220511     -0.0326581 
       121.442    -0.00613957     0.00252177        1.84269      -0.803484       0.268629       0.961042      -0.449546       0.251173       0.192408      0.0975299 
       121.462     -0.0061851     0.00238258        1.86107       -0.76071       0.204241       0.976753      -0.486792       0.165377       0.089653       0.190579 
       121.481    -0.00622747      0.0022458        1.87845      -0.717529       0.138924       0.988155      -0.507984      0.0741391     -0.0525059       0.203756 
         121.5    -0.00626879     0.00211156        1.89483      -0.673964      0.0729671       0.995192      -0.512358     -0.0195066       -0.17388       0.127267 
       121.519    -0.00631077     0.00197846        1.91019      -0.630038      0.0066605        0.99783      -0.499733      -0.112426      -0.223371    -0.00404223 
       121.538    -0.00635384      0.0018444        1.92453      -0.585775     -0.0597019       0.996052      -0.470531      -0.201502      -0.187644      -0.134302 
       121.558    -0.00639721     0.00170765        1.93785      -0.541199      -0.125826       0.989862      -0.425757      -0.283759     -0.0877946      -0.217703 
       121.577    -0.00643948     0.00156721        1.95012      -0.496334      -0.191418       0.979283      -0.366958      -0.356474      0.0387295      -0.230707 
       121.596    -0.00647913     0.00142287        1.96136      -0.451204      -0.256186       0.964358      -0.296157      -0.417277       0.151142      -0.171204 
       121.615    -0.00651468     0.00127506        1.97155      -0.405833      -0.319842       0.945148      -0.215769      -0.464233       0.212292      -0.056374 
       121.635    -0.00654503     0.00112492        1.98069      -0.360245      -0.382101       0.921736      -0.128503      -0.495905       0.196132      0.0777296 
       121.654    -0.00656982    0.000974116        1.98877      -0.314466      -0.442686       0.894222      -0.037257       -0.51139       0.100447       0.180369 
       121.673    -0.00658992    0.000824239        1.99579      -0.268518      -0.501324       0.862724      0.0549876      -0.510333     -0.0408942       0.204758 
       121.692    -0.00660707    0.000675789        2.00174      -0.222428      -0.557753       0.827381       0.145271      -0.492921      -0.167212       0.138368 
       121.712    -0.00662273    0.000527828        2.00663      -0.176219      -0.611721       0.788346       0.230747       -0.45986      -0.226849      0.0132856 
       121.731    -0.00663721    0.000378779        2.01046      -0.129917      -0.662983       0.745792       0.308773       -0.41233      -0.203623      -0.117867 
        121.75    -0.00664977     0.00022735        2.01321     -0.0835451      -0.711311       0.699906        0.37698      -0.351937      -0.113356      -0.209787 
       121.769    -0.00665913    7.28932e-05        2.01489     -0.0371291      -0.756486        0.65089        0.43333      -0.280652      0.0109302      -0.235492 
       121.788    -0.00666383   -8.45656e-05         2.0155     0.00930667      -0.798304       0.598963       0.476172      -0.200739       0.129502      -0.187333 
       121.808    -0.00666242   -0.000244316        2.01504      0.0557374      -0.836579       0.544354       0.504267      -0.114693        0.20239     -0.0776024 
       121.827    -0.00665383   -0.000404898        2.01351       0.102139      -0.871136       0.487307       0.516822     -0.0251625       0.198277      0.0593464 
       121.846     -0.0066378   -0.000564226         2.0109       0.148485      -0.901821       0.428077       0.513497      0.0651213       0.110454       0.170579 
       121.865    -0.00661547   -0.000720306        2.00723       0.194753      -0.928495       0.366926       0.494413       0.153415     -0.0286715       0.205897 
       121.885    -0.00658892   -0.000872325         2.0025       0.240918      -0.951038       0.304129       0.460144       0.237035      -0.158742       0.150326 
       121.904       -0.00656    -0.00102094         1.9967       0.286955      -0.969349       0.239966       0.411702       0.313427      -0.228076      0.0325924 
       121.923    -0.00652952     -0.0011675        1.98985        0.33284      -0.983346       0.174723       0.350519       0.380233      -0.217512     -0.0984328 
       121.942    -0.00649732    -0.00131325        1.98194       0.378548      -0.992967       0.108693       0.278407       0.435356      -0.137441      -0.198161 
       121.962    -0.00646272    -0.00145896        1.97298       0.424056       -0.99817      0.0421706       0.197525       0.477024     -0.0162785       -0.23637 
       121.981    -0.00642467    -0.00160491        1.96297       0.469339      -0.998931     -0.0245469        0.11032       0.503842       0.107611      -0.199943 
           122    -0.00638207     -0.0017507        1.95193       0.514374       -0.99525     -0.0911615      0.0194719       0.514848       0.191715     -0.0961624 
       122.019    -0.00633399    -0.00189518        1.93985       0.559136      -0.987143      -0.157376      -0.072184       0.509554       0.199636      0.0425017 
       122.038    -0.00628039    -0.00203646        1.92675       0.603603       -0.97465      -0.222894      -0.161735       0.487974       0.120416       0.161269 
       122.058    -0.00622259    -0.00217282        1.91263       0.647751      -0.957828      -0.287425      -0.246283       0.450649     -0.0151683       0.207216 
       122.077    -0.00616286    -0.00230373         1.8975       0.691556      -0.936754      -0.350681      -0.323038        0.39864      -0.147875       0.163079 
       122.096    -0.00610318    -0.00243014        1.88136       0.734996      -0.911525      -0.412382      -0.389422       0.333519      -0.226394      0.0536943 
       122.115    -0.00604454    -0.00255372        1.86423       0.778047      -0.882257      -0.472253      -0.443164       0.257324      -0.228549     -0.0761797 
       122.135    -0.00598698    -0.00267611        1.84612       0.820688      -0.849082       -0.53003      -0.482393       0.172506      -0.159261      -0.182924 
       122.154    -0.00592985    -0.00279867        1.82703       0.862896      -0.812152      -0.585458       -0.50572      0.0818437      -0.042151      -0.233352 
       122.173    -0.00587203    -0.00292226        1.80698       0.904649      -0.771634      -0.638292      -0.512296     -0.0116542      0.0861184      -0.208969 
       122.192    -0.00581207    -0.00304709        1.78598       0.945924       -0.72771      -0.688301      -0.501859      -0.104858       0.180764      -0.111941 
       122.212    -0.00574857    -0.00317241        1.76403       0.986701      -0.680579      -0.735266      -0.474748      -0.194641       0.200544      0.0272678 
       122.231    -0.00568096    -0.00329661        1.74116        1.02696      -0.630453      -0.778981      -0.431887      -0.277997       0.130581       0.152411 
        122.25    -0.00561006    -0.00341808        1.71736        1.06667      -0.577557      -0.819256      -0.374756      -0.352158   -0.000170588       0.208587 
       122.269     -0.0055376    -0.00353638        1.69267        1.10583      -0.522127      -0.855917      -0.305318      -0.414698      -0.134381       0.176349 
       122.288    -0.00546503    -0.00365233        1.66708         1.1444       -0.46441      -0.888806      -0.225944      -0.463619      -0.221472      0.0761786 
       122.308    -0.00539294    -0.00376739        1.64061        1.18237      -0.404664      -0.917783      -0.139314      -0.497413       -0.23628     -0.0515885 
       122.327    -0.00532108    -0.00388302        1.61328        1.21971      -0.343154      -0.942723       -0.04831      -0.515103       -0.17825      -0.164572 
       122.346    -0.00524853    -0.00400041         1.5851        1.25642      -0.280152      -0.963523      0.0440886      -0.516263     -0.0660464      -0.226892 
       122.365    -0.00517386    -0.00412028        1.55609        1.29246      -0.215938      -0.980095       0.134912      -0.501011      0.0656592      -0.214781 
       122.385    -0.00509523    -0.00424261        1.52626        1.32783      -0.150795      -0.992371       0.221294      -0.469988       0.170056      -0.125277 
       122.404    -0.00501087    -0.00436629        1.49563         1.3625     -0.0850106        -1.0003       0.300564      -0.424317       0.201413      0.0132042 
       122.423    -0.00491993     -0.0044892        1.46421        1.39645      -0.018873       -1.00386       0.370312      -0.365551       0.141383        0.14346 
       122.442    -0.00482312    -0.00460923        1.43202        1.42967      0.0473273       -1.00303       0.428459      -0.295613        0.01676       0.209413 
       122.462    -0.00472212    -0.00472537        1.39908        1.46213         0.1133      -0.997832       0.473301      -0.216732       -0.11783       0.189423 
       122.481    -0.00461845    -0.00483783        1.36541        1.49383       0.178758      -0.988279       0.503547      -0.131371      -0.212817      0.0992196 
         122.5    -0.00451301    -0.00494749        1.33102        1.52474       0.243415      -0.974423        0.51834     -0.0421573      -0.240122     -0.0255249 
       122.519    -0.00440595    -0.00505537        1.29593        1.55486       0.306989      -0.956329        0.51728      0.0481893      -0.193763      -0.143939 
       122.538    -0.00429688    -0.00516242        1.26016        1.58416       0.369204      -0.934079       0.500422       0.136927     -0.0873089      -0.217742 
